part_num,name,part_cat_id,part_material
3626cpr3244,"Minifig Head Vernon Dursley, Light Bluish Gray Bushy Eyebrows and Moustache, Stern / Smile Print",59,Plastic
3626cpr3245,"Minifig Head Rami / Chen, Cheek Lines, Smile with Teeth / ???? Print",59,Plastic
3626cpr3247,"Minifig Head Nehmaar Reem, Large Silver Eyes, Wrinkles Print",59,Plastic
3626cpr3248,"Minifig Head Arthur Weasley, Dark Orange Eyebrows, Cheek Lines, Smile / Frown Print",59,Plastic
3626cpr3249,"Minifig Head Fenrir Greyback, Blue Eyes, Werewolf Fur with Grim Face / Bared Teeth Print",59,Plastic
3626cpr3250,"Minifig Head Nymphadora Tonks / Xialing / Captain Carter, Smile, Dark Red Lips, Smile / Angry Print",59,Plastic
3626cpr3251,"Minifig Head General Veers, Dark Tan Eyebrows, Stern, Headset Print",59,Plastic
3626cpr3252,"Minifig Head Tech, Lime Goggles, Angry Print",59,Plastic
3626cpr3253,"Minifig Head Wrecker, White Left Eye, Stubble Beard, Smile Print",59,Plastic
3626cpr3254,"Minifig Head Hunter, Red Headband, Dark Bluish Gray Left Side, Serious, Open Mouth / Closed Mouth Print",59,Plastic
3626cpr3255,"Minifig Head Echo, Shadow Under Eyes, Cheek and Forehead Lines, Dark Bluish Gray Circles on Temples Print",59,Plastic
3626cpr3261,"Minifig Head Cho Chang, Eyebrows, Small Smile Showing Teeth / Worried Print",59,Plastic
3626cpr3262,"Minifig Head Clone Trooper, Cheek Lines, Chin Dimple, Frown Print",59,Plastic
3626cpr3264,"Minifig Head Ahsoka Tano, Blue Eyes and White Lines Smirk / Angry Print",59,Plastic
3626cpr3265,"Minifig Head, Girl, Eyelashes, Eyebrows, and Smile with Teeth / Surprised Print",59,Plastic
3626cpr3266,"Minifig Head Boy, Eyebrows, Open Mouth Smile with Tongue / Surprised Print",59,Plastic
3626cpr3267,"Minifig Head Ghost, Black Eyes, Black Mouth, Happy / Sad Print",59,Plastic
3626cpr3268,"Minifig Head Lloyd, Greens Eyes, Reddish Brown Eyebrows, Smirk / Scared Print",59,Plastic
3626cpr3269,"Minifig Head, Thin Eyebrows, Eyelashes, Smile, and Hearing Aid Print",59,Plastic
3626cpr3270,"Minifig Head, Black Ghost Face Print",59,Plastic
3626cpr3273,"Minifig Head Phyllis Lapin Vance, Glasses, Peach Lips, Smile with Open Teeth / Smiel with Closed Teeth print",59,Plastic
3626cpr3283,"Minifig Head Fred Weasley / Merry, Brown Eyebrows, Lopsided Smile, Closed Mouth/Open Mouth Scream Print",59,Plastic
3626cpr3284,"Minifig Head George Weasley, Brown Eyebrows, Lopsided Open Mouth Smile Print",59,Plastic
3626cpr3285,"Minifig Head Greef Karga, Moustache, Angry/Open Mouth Smirk, Teeth",59,Plastic
3626cpr3292,"Minifig Head Kabe, Nose with 4 Nostrils, Open Mouth with Fangs Print",59,Plastic
3626cpr3293,"Minifig Head Demon, Red Eyes, Fangs, Closed Mouth / Open Mouth Print",59,Plastic
3626cpr3294,"Minifig Head Demon, Red Eyes, Fangs, Closed Mouth / Open Mouth Print",59,Plastic
3626cpr3295,"Minifig Head Spider Queen, Fangs, Lime Eyes with Dark Purple Eye Shadow Print",59,Plastic
3626cpr3296,"Minifig Head Ebenezer Scrooge, Gold Glasses, Gray and White Sideburns, Stern Print",59,Plastic
3626cpr3297,"Minifig Head Dr Cornelius Evazan, White Right Eye, Stubble, Angry / Surprised Print",59,Plastic
3626cpr3298,"Minifig Head Tiny Tim Cratchit, Reddish Brown Eyebrows, Sad with Dirt Stains / Smile Print",59,Plastic
3626cpr3299,"Minifig Head Kardue'sai'Malloc, Cheek Lines, Grin with Yellow Teeth Print",59,Plastic
3626cpr3300,"Minifig Head Red Skull, Eyebrows, Black and Dark Red Contour Lines, Small Black Nose, Scowl Print",59,Plastic
3626cpr3304,"Minifig Head, Balaclava, Yellow Face, Brown Moustache Print",59,Plastic
3626cpr3305,"Minifig Head Joker, Eyebrows, Wide Closed Mouth Smile with Red Lips Print",59,Plastic
3626cpr3306,"Minifig Head Lawrence the Boombox Goon, Sunglasses, Dark Brown Moustache Print",59,Plastic
3626cpr3309,"Minifig Head Professor Gilderoy Lockhart, Brown Eyebrows, Cheek Lines, Smirk / Sweat Print",59,Plastic
3626cpr3310,"Minifig Head Garrick Ollivander, Light Bluish Gray Sideburns and Bushy Eyebrows, Forehead and Cheek Lines, Open Mouth Smile Print",59,Plastic
3626cpr3311,"Minifig Head Luke Skywalker, Winking Left Eye, Blue Milk on Mouth Print",59,Plastic
3626cpr3312,"Minifig Head Phastos / Ron Barney, Black Beard with Gray Highlights, Neutral / Angry Print",59,Plastic
3626cpr3313,"Minifig Head Harry Potter, Glasses, Lightning Bolt Scar, Smile / Dirty Print",59,Plastic
3626cpr3314,"Minifig Head Ajak, Eyelashes, Dark Red Lips, Smile / Angry Print",59,Plastic
3626cpr3317,"Minifig Head Daily Prophet Photographer, Goatee Beard, Cheek Lines, Smile",59,Plastic
3626cpr3318,"Minifig Head Florean Fortescue / Ben Urich, Goatee Beard, Gold Glasses, Neutral / Smile Showing Teeth Print",59,Plastic
3626cpr3323,"Minifig Head Padma / Parvati Patil, Red Lips, Gold Bindi, Closed Mouth / Open Mouth Print",59,Plastic
3626cpr3345,"Minifig Head Gilgamesh, Beard Stubble, Smile with Teeth / Angry Print",59,Plastic
3626cpr3346,"Minifig Head Kingo, Thick Eyebrows, Smile, Open Mouth / Closed Mouth with Raised Right Eyebrow Print",59,Plastic
3626cpr3347,"Minifig Head Cotton Candy Cheerleader, Dark Pink Eyebrows, Sprinkles, Dark Pink Lips, Open Mouth Print",59,Plastic
3626cpr3348,"Minifig Head Discowboy, Blue Eyebrows and Sideburns Print",59,Plastic
3626cpr3349,"Minifig Head Minerva McGonagall, Round Glasses, Lines, Smile / Angry Print",59,Plastic
3626cpr3350,"Minifig Head Pomona Sprout, Dark Bluish Gray Eyebrows, Lines, Smile, Open Mouth / Closed Mouth Print",59,Plastic
3626cpr3352,"Minifig Head Spider-man (Miles Morales), White Eyes with Red Outline Print",59,Plastic
3626cpr3355,"Minifig Head Genie Dancer, Dark Turquoise Shadow, Gold Glitter, Open Mouth Smile Print",59,Plastic
3626cpr3356,"Minifig Head Luke Skywalker, Balaclava, Dark Tan Eyebrows, Smile Print",59,Plastic
3626cpr3357,"Minifig Head Professor Filius Flitwick, White and Gray Beard, Lines, Open Mouth Print",59,Plastic
3626cpr3358,"Minifig Head Cho Chang, Dark Orange Lips, Smile / Worried Print",59,Plastic
3626cpr3359,"Minifig Head Spider-Man, Large White Eyes, Black Web Print",59,Plastic
3626cpr3360,"Minifig Head Gracie Goodhart, Trans-Orange Glasses and Smirk / No Glasses and Smile Print",59,Plastic
3626cpr3361,"Minifig Head, Trans-Orange Glasses Print",59,Plastic
3626cpr3362,"Minifig Head Spider-Man, Large Lime and Green Eyes Print",59,Plastic
3626cpr3364,"Minifig Head Banshee Singer, White Eyes with Lime Shadow, Green Lips, Open Mouth with Lime Tongue Print",59,Plastic
3626cpr3365,"Minifig Head Neville Longbottom, Reddish Brown Eyebrows, Eyes Open / Eyes Closed Print",59,Plastic
3626cpr3366,"Minifig Head Seamus Finnigan, Reddish Brown Eyebrows, Smile / Surprised with Dirty Face Print",59,Plastic
3626cpr3367,"Minifig Head Dr Octopus (Doc Ock), Brown and Silver Goggles, Frown / Open Mouth Smile Print",59,Plastic
3626cpr3368,"Minifig Head Green Goblin, Yellow Eyes with Dark Green Shadow, Evil Grin Showing Fanged Teeth Print",59,Plastic
3626cpr3370,"Minifig Head General Dodonna, Dark Bluish Gray Eyebrows, White Beard, Closed Mouth / Open Mouth with Teeth Print",59,Plastic
3626cpr3371,"Minifig Head Alien Keytarist, One Large Eye, Medium Lavender Spots, Open Mouth Smile Print",59,Plastic
3626cpr3374,"Minifig Head Marion Ravenwood, Black eyebrows, Peach lips, Lobsided Smirk/Open Mouth Scared print",59,Plastic
3626cpr3375,"Minifig Head Allen, Medium Nougat Freckles, Open Mouth Smile / Worried Print",59,Plastic
3626cpr3376,"Minifig Head Bob, Reddish Brown Hair, Smile Print",59,Plastic
3626cpr3377,"Minifig Head Shirley Keeper, Dark Orange Eyebrows, Red Glasses, Red Lips, Beauty Mark Print",59,Plastic
3626cpr3378,"Minifig Head, Black Glasses Print",59,Plastic
3626cpr3379,"Minifig Head Marvin the Martian, Big White Eyes print",59,Plastic
3626cpr3380,"Minifig Head Sensei Wu, Gold Eyebrows and Beard / Braid on Back, Dark Red Eyes Print",59,Plastic
3626cpr3389,"Minifig Head Hiphop Robot, Yellow Eyes, Metal Plates, Open Mouth with Clenched Teeth Print",59,Plastic
3626cpr3392,"Minifig Head Punk Pirate, Dark Turquoise Eyebrow, Eyepatch with Skull, Open Mouth with Tongue Sticking Out Print",59,Plastic
3626cpr3393,"Minifig Head Candy Mermaid, Dark Pink Eyebrows and Eye Dots, Light Aqua Eye Shadow, Dark Pink Lips, Open Mouth Print",59,Plastic
3626cpr3413,"Minifig Head No Face, Dark Green Stripes print (Watermelon)",59,Plastic
3626cpr3415,"Minifig Head Death Dealer, Balaclava, White Face with Red Markings Print",59,Plastic
3626cpr3416,"Minifig Head Mei, Peach Lips, Dark Turquoise Device on Left Eye / Winking Right Eye Print",59,Plastic
3626cpr3417,"Minifig Head Mr Tang, Red Glasses, Eyes Closed with Open Mouth / Eyes Open with Closed Mouth Print",59,Plastic
3626cpr3418,"Minifig Head Huntsman, Four Lime Eyes, Angry, Showing Teeth Print",59,Plastic
3626cpr3419,"Minifig Head Syntax, 3 Eyes, Left Eye with Dark Purple Monocle, Grin Showing Teeth / Metal Mouth Cover Print",59,Plastic
3626cpr3420,"Minifig Head Spider Queen, Lime Eyes with Dark Purple Shadow, Dark Purple Lips with Fangs / Metal Mouth Cover Print",59,Plastic
3626cpr3421,"Minifig Head Monkie Kid, Thick Eyebrows, Stern / Smirk with Red Paint Around Eyes Print",59,Plastic
3626cpr3422,"Minifig Head Sister Monkey, Nougat Around Eyes, Slight Smile Print",59,Plastic
3626cpr3423,"Minifig Head Monkey King, Closed Eyes, Open Mouth with Tongue Print",59,Plastic
3626cpr3424,"Minifig Head Brother Monkey, Nougat Around Eyes, Open Mouth Smile Print",59,Plastic
3626cpr3425,"Minifig Head Monkey King, Gold Eyes, Closed Mouth / Open Mouth, Surprised Print",59,Plastic
3626cpr3426,"Minifig Head Evil Macaque, Dark Orange Around Gold Eyes with Smirk / Dark Red Around Eyes with White Right Eye and Grin Showing Teeth Print",59,Plastic
3626cpr3428,"Minifig Head Griphook, Dark Bluish Gray Eyebrows, Nougat Lines and Eye Shadows, Smirk / Scowl with Fangs Print",59,Plastic
3626cpr3429,"Minifig Head Black Cat, Black Eyemask, Peach Lips, Smile / Angry Print",59,Plastic
3626cpr3430,"Minifig Head Blade, Red Glasses, Smirk with Teeth Print",59,Plastic
3626cpr3431,"Minifig Head Firestar, Red Eyemask, Peach Lips, Smile / Angry Print",59,Plastic
3626cpr3432,"Minifig Head J. Jonah Jameson, Gray Moustache, Thick Eyebrows and Wrinkles, Open Mouth / Spider Web Over Mouth Print",59,Plastic
3626cpr3433,"Minifig Head Punisher, Beard Stubble, Smile with Raised Left Eyebrow / Angry with Band Aid and Scars Print",59,Plastic
3626cpr3434,"Minifig Head Daredevil, Balaclava, Red Eyes, Light Nougat Face Print",59,Plastic
3626cpr3435,"Minifig Head Monkie Kid, Gold Eyes / Open Mouth Print",59,Plastic
3626cpr3436,"Minifig Head Rui, Eyebrows, Eyelashes, Pink Lips, Worried / Smirk Print",59,Plastic
3626cpr3438,"Minifig Head Spindrax, Four Lime Eyes, Dark Purple Cheek Lines, Grin Showing Teeth / Open Mouth Print",59,Plastic
3626cpr3445,"Minifig Head Batman, Balaclava, White Stripe on Forehead, Smile with Clenched Teeth / Stern Print",59,Plastic
3626cpr3446,"Minifig Head Joker, Gray Wrinkles and Moustache, Dark Pink Lips, Wide Grin / Sad Print",59,Plastic
3626cpr3459,"Minifig Head Rachel Green, Dark Tan Eyebrows, Peach Lips, Smirk / Open Mouth Smile Print",59,Plastic
3626cpr3460,"Minifig Head Ross, Thick Eyebrows with Raised Right Eyebrow, Closed Mouth / Open Mouth Print",59,Plastic
3626cpr3461,"Minifig Head Chandler, Dark Brown Eyebrows, Smile / Laughing Print",59,Plastic
3626cpr3463,"Minifig Head Gladys, Eyelashes, Dark Tan Lips, Open Mouth Smile Print",59,Plastic
3626cpr3464,"Minifig Head Joey Tribbiani, Tick Eyebrows, Smile, Closed Mouth / Open Mouth and Raised Eyebrow Print",59,Plastic
3626cpr3465,"Minifig Head Janice, Magenta Lips, Open Mouth, Closed Eyes / Open Eyes Print",59,Plastic
3626cpr3471,"Minifig Head Scarlet Witch, Nougat Eyebrows, Peach Lips, Open Mouth Smile / Closed Mouth Smile with Red Eyes Print",59,Plastic
3626cpr3480,"Minifig Head (No Face), Theatre Masks, Tragedy / Comedy Print",59,Plastic
3626cpr3485,"Minifig Head Ian Malcolm, Dark Bluish Gray Eyebrows, Glasses, Scared / Smile Print",59,Plastic
3626cpr3486,"Minifig Head Tan, Thick Eyebrows, Silver Stubble, Closed Mouth Smile / Open Mouth Smile Print",59,Plastic
3626cpr3487,"Minifig Head Karamo, Thick Eyebrows, Beard, Smile Showing Teeth Print",59,Plastic
3626cpr3488,"Minifig Head Kathi Dooley, Reddish Brown Glasses and Closed Mouth / Copper Glasses and Open Mouth Print",59,Plastic
3626cpr3489,"Minifig Head Rainn DeLaCourt, Bushy Dark Brown Eyebrows, Black Dinosaur Tattoo, Stubble, Closed Mouth / Open Mouth Clenched Teeth Print",59,Plastic
3626cpr3490,"Minifig Head Fendrich, Square Glasses, Smile with Cheek Lines Print",59,Plastic
3626cpr3491,"Minifig Head Top Hat Tom, Dark Tan Eyebrows and Moustache, Square Glasses, Open Mouth Smile Print",59,Plastic
3626cpr3492,"Minifig Head Ron Weasley / Vincent Crabbe, Dual Sided Print",59,Plastic
3626cpr3493,"Minifig Head Harry Potter / Gregory Goyle, Dual Sided Print",59,Plastic
3626cpr3494,"Minifig Head Madame Hooch, Light Bluish Gray Eyebrows, Cheek Lines, Coral Lips, Neutral / Smile and Yellow Glasses Print",59,Plastic
3626cpr3495,"Minifig Head Jonathan, Dark Brown Beard with Black Curly Moustache, Teeth / Tongue Print",59,Plastic
3626cpr3496,"Minifig Head Antoni, Dark Brown Eyebrows, Open Mouth Smile / Closed Mouth Smile Print",59,Plastic
3626cpr3497,"Minifig Head Bobby, Medium Nougat Eyebrows and Beard, Open Mouth / Closed Mouth Print",59,Plastic
3626cpr3499,"Minifig Head Crosshair, Circle and + over Right Eye, Cheek and Forehead Lines Print",59,Plastic
3626cpr3500,"Minifig Head Greef Karga, Low Eyebrows, Light Bluish Gray Beard, Serious Print",59,Plastic
3626cpr3501,"Minifig Head Nearly Headless Nick, Bushy Eyebrows, Moustache, Goatee, Smile Print",59,Plastic
3626cpr3502,"Minifig Head Tom Riddle / Bruce Wayne, Dark Orange Cheek Lines, Frown Raised Left Eyebrow / Angry with Open Mouth Print",59,Plastic
3626cpr3504,Minifig Head Professor Sinistra,59,Plastic
3626cpr3505,"Minifig Head Colin Creevey, Nougat Eyebrows and Chin Dimples, Smile / Worried Print",59,Plastic
3626cpr3506,"Minifig Head Albus Dumbledore, Gold Glasses, White Beard, Smirk / Open Mouth",59,Plastic
3626cpr3507,"Minifig Head Dean Thomas / Ned Leeds, Smile, Open Mouth with Teeth / Closed Mouth Print",59,Plastic
3626cpr3508,"Minifig Head Mr. Flume, Bushy Dark Gray Eyebrows, Wrinkles, Smile / Pursed Mouth Whistling Print",59,Plastic
3626cpr3510,"Minifig Head Alan Grant, Light Bluish Gray Eyebrows, White and Gray Beard, Dark Tan Lines Print",59,Plastic
3626cpr3511,"Minifig Head Dr Wu, Thick Eyebrows, Dark Bluish Gray Beard, Closed Mouth / Open Mouth Print",59,Plastic
3626cpr3512,"Minifig Head Ellie Sattler, Dark Tan Eyebrows and Lines, Dark Orange Lips, Smile / Determined with Clenched Teeth Print",59,Plastic
3626cpr3515,"Minifig Head (No Face), Reddish Brown World Map Missing Japan, Hawaii print",59,Plastic
3626cpr3518,"Minifig Head Bo-Katan Kryze, Light Bluish Gray Headset with Yellow Stripes, Reddish Brown Eyebrows, Peach Lips Print",59,Plastic
3626cpr3519,"Minifig Head Gar Saxon, Bushy Eyebrows, Stubble Beard, Neutral Print",59,Plastic
3626cpr3520,"Minifig Head General Maximillian Veers, Dark Tan Eyebrows, Lines Under Eyes, Stern Print",59,Plastic
3626cpr3522,"Minifig Head Pan, Red Glasses, Thin Moustache, Open Mouth Smile / Clenched Teeth Print",59,Plastic
3626cpr3523,"Minifig Head Citrus the Clown, Green Eyebrows, Orange Cheeks, Green Lips, Happy / Scared Print",59,Plastic
3626cpr3524,"Minifig Head Incognitro, Dark Bluish Gray Mask, Black and Green Goggles Print",59,Plastic
3626cpr3525,"Minifig Head Thor, Dark Tan Eyebrows and Beard with Light Bluish Gray Highlights, Smile / Angry with Blue and White Lightning Eyes Print",59,Plastic
3626cpr3526,"Minifig Head White Bone Demon, Magenta Lips, Red Eyes and Smile with Teeth / Black Eyes and Closed Mouth Smile Print",59,Plastic
3626cpr3527,"Minifig Head Skeleton / Bone Spirit, Red Eyes, Jagged Mouth Print",59,Plastic
3626cpr3528,"Minifig Head Dynamo Doug, Beard Stubble, Raised Eyebrows, Large Open Mouth Smile Print",59,Plastic
3626cpr3530,"Minifig Head Chitauri, Gold Armor, Lime Eyes, Large Open Mouth with Teeth Print",59,Plastic
3626cpr3531,"Minifig Head AT-AT Driver / Stormtrooper, Eyebrows, Reddish Brown Lips and Cheek Lines, Serious Print",59,Plastic
3626cpr3532,"Minifig Head Obadiah Stane, Dark Bluish Gray Eyebrows, Wrinkles, Dark Bluish Gray and Light Bluish Gray Beard Print",59,Plastic
3626cpr3533,"Minifig Head Rocket Racer, Dark Brown Eyebrows, Goatee, and Sideburns, Smirk Print",59,Plastic
3626cpr3534,"Minifig Head Voldemort, Dark Eyes, Snake Nostrils, Neutral Print",59,Plastic
3626cpr3535,"Minifig Head Wallop, Large Eyebrows, Moustache, Open Mouth Grin, Perfect Teeth / Bruise, Bandage, and Broken Teeth Print",59,Plastic
3626cpr3536,"Minifig Head Raze, Green Eyeshadow, Magenta Lips, Raised Right Eyebrow / Tongue Sticking Out Print",59,Plastic
3626cpr3537,"Minifig Head Black Panther, Armor, White Eyes, Dark Purple and Lavender Details Print",59,Plastic
3626cpr3538,"Minifig Head Shuri, Tan Dots, Eyelashes, Smile / Serious Print",59,Plastic
3626cpr3539,"Minifig Head Spotlight, Dark Purple Crown Glasses, Nougat Eyebrows, Open Mouth Smile / Pursed Lips Print",59,Plastic
3626cpr3540,"Minifig Head Clemmons, Nougat Eyebrows and Sideburns, Concerned / Open Mouth Scared Print",59,Plastic
3626cpr3541,"Minifig Head Snowtrooper, Thin Eyebrows, Open Mouth Smile with Teeth Print",59,Plastic
3626cpr3542,"Minifig Head Hermione Granger, Eyelashes, Smile Print",59,Plastic
3626cpr3544,"Minifig Head Ron Weasley, Thin Eyebrows, Smile Print",59,Plastic
3626cpr3545,"Minifig Head Severus Snape, Lines Under Eyes, Angry, Downturned Mouth Print",59,Plastic
3626cpr3546,"Minifig Head Stormtrooper, Angry Showing Teeth Print",59,Plastic
3626cpr3547,"Minifig Head Stormtrooper, Eyelashes, Peach Lips, Angry Print",59,Plastic
3626cpr3548,"Minifig Head Mace Windu, Cheek Lines, Angry Print",59,Plastic
3626cpr3550,"Minifig Head Quirinus Quirrell, Lines Under Eyes, Smile Print",59,Plastic
3626cpr3551,"Minifig Head The Penguin, Bushy Eyebrows, Crease Lines, Freckles, Smirk / Angry Showing Teeth Print",59,Plastic
3626cpr3552,"Minifig Head The Riddler, Facemask with White Glasses and Black Mouth Piece Print",59,Plastic
3626cpr3553,"Minifig Head Alfred Pennyworth, Dark Bluish Gray Eyebrows and Full Beard with Light Bluish Gray Highlights, Neutral Closed Mouth / Smile Open Mouth Print",59,Plastic
3626cpr3554,"Minifig Head James Gordon, Glasses, Beard Stubble, Moustache, Neutral / Angry with Clenched Teeth Print",59,Plastic
3626cpr3556,"Minifig Head Dark Trooper, Red Visor, Breathing Mask Print",59,Plastic
3626cpr3557,"Minifig Head Selina Kyle, Eyelashes, Dark Red Lips, Open Mouth / Closed Mouth with Raised Eyebrow Print",59,Plastic
3626cpr3558,"Minifig Head The Watcher, White Eyes, Cheek Lines, Serious Print",59,Plastic
3626cpr3559,"Minifig Head Korg, Dark Bluish Gray Markings, Smile Print",59,Plastic
3626cpr3560,"Minifig Head Santa, White and Gray Eyebrows and Beard, Smile Print",59,Plastic
3626cpr3561,"Minifig Head Girl, Eyelashes, Freckles, Open Mouth and Eyes / Closed Mouth and Eyes Print",59,Plastic
3626cpr3562,"Minifig Head Valkyrie, White Lines over Eyes, Eyelashes, Dark Red Lips Print",59,Plastic
3626cpr3563,"Minifig Head Elaine Benes, Eyelashes, Nougat Lips, Smile Print",59,Plastic
3626cpr3564,"Minifig Head George Costanza, Glasses, Angry Print",59,Plastic
3626cpr3565,"Minifig Head Jerry Seinfeld, Smile with Teeth Print",59,Plastic
3626cpr3566,"Minifig Head Cosmo Kramer, Raised Dark Brown Eyebrows, Cheek and Forehead Lines, Smile Print",59,Plastic
3626cpr3567,"Minifig Head Newman, Glasses, Round Cheek Lines Print",59,Plastic
3626cpr3568,"Minifig Head Miek, Six Insect Eyes, Pincer Mouth Print",59,Plastic
3626cpr3569,"Minifig Head Fennec Shand, Cheek Lines, Dark Red Lips, Raised Left Eyebrow / Smirk Print",59,Plastic
3626cpr3570,"Minifig Head Albus Dumbledore, Gold Eyebrows, Beard, and Glasses, Reddish Brown Eyes and Mouth, Smile Print",59,Plastic
3626cpr3571,"Minifig Head Rubeus Hagrid, Reddish Brown Eyebrows, Eyes and Mouth, Smile Print",59,Plastic
3626cpr3572,"Minifig Head Minerva McGonagall, Copper Eyebrows, Reddish Brown Glasses, Eyes, Lips, and Mouth, Smile Print",59,Plastic
3626cpr3573,"Minifig Head Darius, Smile / Scared with Raised Eyebrows Print",59,Plastic
3626cpr3574,"Minifig Head Kenji, Raised Right Eyebrow with Open Mouth Smirk / Scared Print",59,Plastic
3626cpr3575,"Minifig Head Sammy, Eyelashes, Dark Orange Lips, Open Mouth Smile / Scared Print",59,Plastic
3626cpr3576,"Minifig Head Yaz / Mary Cattermole, Eyelashes, Nougat Lips, Slight Smile / Scared Print",59,Plastic
3626cpr3577,"Minifig Head Ben / James Sirius Potter / Max Dennison, Raised Eyebrows, Slight Smile / Scared Print",59,Plastic
3626cpr3578,"Minifig Head Spider-Man, Yellow Webbing Print",59,Plastic
3626cpr3579,"Minifig Head Vulture, Face Mask, Green Eyes / Light Nougat Face Print",59,Plastic
3626cpr3580,"Minifig Head Doctor Strange, Goatee, Dark Orange Lines, Smirk / Scowl Print",59,Plastic
3626cpr3581,"Minifig Head Wong, Goatee Stubble, Raised Right Eyebrow, Cheek Lines Print",59,Plastic
3626cpr3582,"Minifig Head Harry Potter, Glasses, Lightning Scar, Smile Print",59,Plastic
3626cpr3584,"Minifig Head Raccoon Costume Fan, Light Bluish Gray Eyebrows, Open Mouth Smile / Closed Mouth Smile Print",59,Plastic
3626cpr3585,"Minifig Head Chili Costume Fan, Eyelashes, Red Lips, Smile / Sweating print",59,Plastic
3626cpr3586,"Minifig Head Thanos, Dark Purple Eye Shadows and Cheek Lines, Angry, Clenched Teeth Print",59,Plastic
3626cpr3589,"Minifig Head Robot, Gold Circuitry, Medium Blue Eyes print [Hollow Stud]",59,Plastic
3626cpr3591,"Minifig Head Snow Guardian, Bushy White Eyebrows, Mustache, and Stubble, Scar on Left Cheek, Neutral / Angry Print",59,Plastic
3626cpr3596,"Minifig Head Scarecrow, Stitched Lines, Tattered Eye Holes, Stitched Together Mouth Print",59,Plastic
3626cpr3597,"Minifig Head Batman Monster, Dark Bluish Gray Lines and Spots, Fangs Print",59,Plastic
3626cpr3598,"Minifig Head (No Face), Dark Turquoise Tongue, Big Mouth / Small Mouth Print",59,Plastic
3626cpr3599,"Minifig Head Joker, White Face Paint with Green Eyes, Red Scars, Open / Closed Mouth Print",59,Plastic
3626cpr3601,"Minifig Head Forest Elf, Blushes, Open Mouth Smile / Lopsided Closed Mouth Smile print",59,Plastic
3626cpr3602,"Minifig Head Bird-Watcher / Lee, Eyelashes, Beauty Mark, Peach Lips, Open Mouth Smile / Closed Mouth Smirk Print",59,Plastic
3626cpr3603,"Minifig Head Racer, Dark Orange Eyebrows and Beard, Lopsided Smile print",59,Plastic
3626cpr3605,"Minifig Head Boba Fett, Tan and Dark Orange Lines and Scars, Serious Print",59,Plastic
3626cpr3606,"Minifig Head Lunar Rabbit Robot, Light Blue HUD with Bunny Face / Black and Red Angry Face Print",59,Plastic
3626cpr3607,"Minifig Head Chang'e, Gold Headdress with Dark Turquoise Jewel, Dark Turquoise Lips, Stern / Right Eye Winking Print",59,Plastic
3626cpr3608,"Minifig Head Night Protector, Dark Turquoise Eyebrows, Medium Azure Lops, Silver Freckles, Open Mouth Smile / Closed Mouth Smirk print",59,Plastic
3626cpr3615,"Minifig Head Savage, Gold Eyes, Red Face Markings Print",59,Plastic
3626cpr3616,"Minifig Head Monkie Kid, Red Visor with Gold Frame / Angry Open Mouth Print",59,Plastic
3626cpr3617,"Minifig Head Mei, Eyelashes, Bright Pink Lips, Closed Mouth / Open Mouth Print",59,Plastic
3626cpr3618,"Minifig Head Evil Macaque, Red Around Gold Eyes, Smirk Showing 1 Fang / Angry Showing Teeth Print",59,Plastic
3626cpr3619,"Minifig Head Sandy, Bushy Orange Eyebrows and Beard Print",59,Plastic
3626cpr3620,"Minifig Head Nezha, Big Eyebrows, Red Forehead Markings, Stern / Smirk with Raise Left Eyebrow Print",59,Plastic
3626cpr3621,"Minifig Head Monkie Kid, Sunglasses with Gold Frames and Smile with Star / Big Eyebrows and Smirk Print",59,Plastic
3626cpr3624,"Minifig Head Criminal, Black Eyemask, Eyebrows, Peach Lips, Neutral / Open Mouth Smile Showing Teeth Print",59,Plastic
3626cpr3626,"Minifig Head Pajama Kid, Brown Eyebrows, Small Smile Print",59,Plastic
3626cpr3628,"Minifig Head Spider-Man, Large White and Silver Eyes, Black Web Print",59,Plastic
3626cpr3629,"Minifig Head Ghost Spider (Spider-Man), Large White Eyes with Magenta and Silver Outline Print",59,Plastic
3626cpr3630,"Minifig Head Hulk, Big Eyebrows, Dark Green Cheek Lines, Smile with Teeth / Closed Mouth Smile Print",59,Plastic
3626cpr3631,"Minifig Head Rhino, Thick Eyebrows, Evil Smile with Teeth Print",59,Plastic
3626cpr3632,"Minifig Head Green Goblin, Dark Green Cheek Lines, Scared / Evil Grin Showing Teeth Print",59,Plastic
3626cpr3633,"Minifig Head Dr Octopus (Doc Ock), Large Red Goggles, Coral Lips, Open Mouth Smile Print",59,Plastic
3626cpr3634,"Minifig Head, Eyebrows, Glasses / Smile Print",59,Plastic
3626cpr3635,"Minifig Head, Eyebrows, Eyelashes, Freckles, Smirk Showing Teeth / Sad Print",59,Plastic
3626cpr3636,"Minifig Head, Eyebrows, Glasses / Tongue Sticking Our Print",59,Plastic
3626cpr3637,"Minifig Head, Eyebrows, Eyelashes, Smile / Worried Print",59,Plastic
3626cpr3638,"Minifig Head, Eyebrows Raised, Open Mouth Smile / Worried Print",59,Plastic
3626cpr3639,"Minifig Head, Eyebrows, Eyelashes, Open Mouth Smile / Confused with Raised Eyebrow Print",59,Plastic
3626cpr3640,"Minifig Head, Eyebrows, Open Mouth Smile / Sad Print",59,Plastic
